COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS,SNTI23,140000000.0
COMPANHIA DO METRO DA BAHIA,MTBA11,610000000.0
COMPANHIA DO METRO DA BAHIA,MTBA12,500000000.0
COMPANHIA DO METRO DA BAHIA,MTBA13,200000000.0
COMPANHIA ENERGETICA DE PERNAMBUCO-CELPE,CEPE15,206890000.0
COMPANHIA ENERGETICA DE PERNAMBUCO-CELPE,CEPE16,150000000.0
COMPANHIA ENERGETICA DO CEARA-COELCE,CEAR13,104000000.0
COMPANHIA ENERGETICA DO CEARA-COELCE,CEAR23,296000000.0
COMPANHIA ENERGETICA DO JARI - CEJA,CEJA12,350000000.0
COMPANHIA ENERGETICA DO MARANHAO - CEMAR,ENMA14,101380000.0
COMPANHIA ENERGETICA DO MARANHAO - CEMAR,ENMA16,200000000.0
COMPANHIA ENERGETICA DO MARANHAO - CEMAR,ENMA24,178620000.0
COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE-COSERN,CRGN15,100000000.0
COMPANHIA ENERGETICA SINOP SA,SNOP11,147000000.0
COMPANHIA ENERGETICA SINOP SA,SNOP21,153000000.0
COMPANHIA EST DE AGUAS E ESGOTOS- CEDAE,CDAE12,100000000.0
COMPANHIA EST DE AGUAS E ESGOTOS- CEDAE,CDAE13,150000000.0
COMPANHIA EST DE AGUAS E ESGOTOS- CEDAE,CDAE16,200000000.0
COMPANHIA LIGNA DE INVESTIMENTOS,LIGN12,50000000.0
COMPANHIA LUZ E FORCA SANTA CRUZ,CLFS11,65000000.0
COMPANHIA MARANHENSE DE REFRIGERANTES,CMRE11,350000000.0
COMPANHIA MARANHENSE DE REFRIGERANTES,CMRE12,200000000.0
COMPANHIA MELHORAMENTOS  NORTE DO PARANA,CMNP11,160000000.0
COMPANHIA METRO NORTE,MTRN11,170000000.0
COMPANHIA NACIONAL DE ALCOOL,CPNA11,42000000.0
COMPANHIA PARANAENSE DE ENERGIA-COPEL,CPEL15,1000000000.0
COMPANHIA PAULISTA DE FORCA E LUZ,PALF16,660000000.0
COMPANHIA PAULISTA DE FORCA E LUZ,PALF17,505000000.0
COMPANHIA PERNAMBUCANA DE SANEAMENTO,CPES13,100000000.0
COMPANHIA PIRATININGA DE FORCA E LUZ,CPFP16,110000000.0
COMPANHIA PIRATININGA DE FORCA E LUZ,CPFP17,235000000.0
COMPANHIA SIDERURGICA NACIONAL,CSNA15,1150000000.0
COMPANHIA SIDERURGICA NACIONAL,CSNA17,400000000.0
COMPANHIA SIDERURGICA NACIONAL,CSNA18,100000000.0
COMPANHIA SIDERURGICA NACIONAL,CSNA19,100000000.0
COMPANHIA TRANSIRAPE DE TRANSMISSAO,TRSR11,42500000.0
COMPANHIA TRANSLESTE DE TRANSMISSAO,TRLT11,55000000.0
COMPANHIA TRANSUDESTE DE TRANSMISSAO,TRSU11,47500000.0
COMPLEXO MARACANA ENTRETENIMENTO SA,MARA11,90000000.0
COMPORTE PARTICIPACOES SA,CMPO12,85500000.0
CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A,MTRJ16,210000000.0
CONCESSIONARIA AUTO RAPOSO TAVARES S/A,CART12,380000000.0
CONCESSIONARIA AUTO RAPOSO TAVARES S/A,CART22,370000000.0
CONCESSIONARIA BAHIA NORTE S/A,CCBN12,38000000.0
CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO SA,CNLM11,99000000.0
CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO SA,CNLM21,16500000.0
CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO SA,CNLM31,24750000.0
CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO SA,CNLM41,24750000.0
CONCESSIONARIA DA RODOVIA DOS LAGOS S/A,RDLA12,150000000.0
CONCESSIONARIA DA RODOVIA DOS LAGOS S/A,RDLA13,65000000.0
CONCESSIONARIA DA RODOVIA MG-050 SA,CRMG13,530000000.0
CONCESSIONARIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A - ECOPISTAS,ECPT11,92500000.0
CONCESSIONARIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A - ECOPISTAS,ECPT21,92500000.0
CONCESSIONARIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A - ECOPISTAS,ECPT31,92500000.0
CONCESSIONARIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A - ECOPISTAS,ECPT41,92500000.0
CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A,CRIP13,600000000.0
CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A,IVIA14,150000000.0
CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A,IVIA24,225000000.0
CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO - VIAOESTE SA,VOES14,750000000.0
CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO - VIAOESTE SA,VOES15,290000000.0
CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO - VIAOESTE SA,VOES25,150000000.0
CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS SA,AGRU11,75000000.0
